RowNumber,species_1,cluster_1,species_2,cluster_2,dist,neighborhood,cross_species_cluster1_species_1,cross_species_cluster2_species_2,NewSortColumn
7214,3,50,2,34,47.30967791,179,27,35,67
11208,3,50,4,35,47.31790679,179,27,35,67
3521,3,50,1,36,48.72836702,179,27,35,67
14597,3,50,5,37,45.91009514,179,27,35,67
30682,4,50,5,37,48.16526881,179,27,35,67
7215,3,51,2,34,51.39172169,179,27,35,67
11209,3,51,4,35,51.60204892,179,27,35,67
3522,3,51,1,36,52.83494616,179,27,35,67
14598,3,51,5,37,49.53364933,179,27,35,67
30683,4,51,5,37,50.86041451,179,27,35,67
7216,3,52,2,34,49.9915731,179,27,35,67
11210,3,52,4,35,50.09935501,179,27,35,67
3523,3,52,1,36,51.77336922,179,27,35,67
14599,3,52,5,37,48.65945868,179,27,35,67
30684,4,52,5,37,55.78110875,179,27,35,67
30693,4,53,5,37,44.06424984,179,27,35,67
30694,4,54,5,37,46.38505231,179,27,35,67
30685,4,58,5,37,52.65871786,179,27,35,67
30686,4,59,5,37,49.5283388,179,27,35,67
25683,2,35,4,34,39.71136208,179,28,34,67
28267,2,35,5,177,44.12975654,179,28,34,67
30753,4,36,5,177,52.47269934,179,28,34,67
20349,1,37,4,34,42.81983928,179,28,34,67
3477,3,37,1,34,47.94153599,179,28,34,67
11193,3,37,4,34,43.12955974,179,28,34,67
3506,3,37,1,35,31.35476451,179,28,34,67
17524,1,37,2,36,46.34455821,179,28,34,67
7286,3,37,2,36,46.78495275,179,28,34,67
17542,1,37,2,37,34.88377621,179,28,34,67
7315,3,37,2,37,35.32246281,179,28,34,67
22852,1,37,5,177,47.1519294,179,28,34,67
14669,3,37,5,177,47.61765275,179,28,34,67
25686,2,45,4,34,37.8486793,179,28,34,67
28270,2,45,5,177,42.44021108,179,28,34,67
25701,2,35,4,35,46.58057407,179,28,35,67
28231,2,35,5,37,42.82498233,179,28,35,67
30697,4,36,5,37,55.64304838,179,28,35,67
17488,1,37,2,34,53.40235733,179,28,35,67
7228,3,37,2,34,52.55759601,179,28,35,67
20367,1,37,4,35,54.51188372,179,28,35,67
11222,3,37,4,35,53.63432825,179,28,35,67
3535,3,37,1,36,54.48697045,179,28,35,67
22816,1,37,5,37,51.68996288,179,28,35,67
14611,3,37,5,37,50.85382384,179,28,35,67
25704,2,45,4,35,51.18869396,179,28,35,67
28234,2,45,5,37,48.47560965,179,28,35,67
25678,2,27,4,34,54.31234504,179,29,34,67
28262,2,27,5,177,57.71333911,179,29,34,67
20340,1,28,4,34,61.1811832,179,29,34,67
17515,1,28,2,36,64.04563713,179,29,34,67
17533,1,28,2,37,60.80623204,179,29,34,67
22843,1,28,5,177,64.40744297,179,29,34,67
30744,4,29,5,177,60.09112785,179,29,34,67
20342,1,30,4,34,55.60254505,179,29,34,67
17517,1,30,2,36,58.5610216,179,29,34,67
17535,1,30,2,37,55.4984403,179,29,34,67
22845,1,30,5,177,58.96982827,179,29,34,67
30745,4,30,5,177,60.37936365,179,29,34,67
30746,4,31,5,177,62.21912591,179,29,34,67
3470,3,32,1,34,60.52387311,179,29,34,67
11186,3,32,4,34,56.94587187,179,29,34,67
3499,3,32,1,35,56.74149133,179,29,34,67
7279,3,32,2,36,59.86872367,179,29,34,67
7308,3,32,2,37,56.86232818,179,29,34,67
14662,3,32,5,177,60.24270905,179,29,34,67
30747,4,32,5,177,66.16080074,179,29,34,67
3471,3,33,1,34,64.44242428,179,29,34,67
11187,3,33,4,34,61.02335422,179,29,34,67
3500,3,33,1,35,60.40249007,179,29,34,67
7280,3,33,2,36,63.80861898,179,29,34,67
7309,3,33,2,37,60.73073309,179,29,34,67
14663,3,33,5,177,64.14111966,179,29,34,67
3462,3,49,1,34,51.85316855,179,29,34,67
11178,3,49,4,34,47.73641116,179,29,34,67
3491,3,49,1,35,47.91479131,179,29,34,67
7271,3,49,2,36,51.1459481,179,29,34,67
7300,3,49,2,37,47.93941617,179,29,34,67
14654,3,49,5,177,51.64317144,179,29,34,67
30737,4,49,5,177,59.61915793,179,29,34,67
3472,3,53,1,34,56.64468087,179,29,34,67
11188,3,53,4,34,52.68214203,179,29,34,67
3501,3,53,1,35,52.37210258,179,29,34,67
7281,3,53,2,36,55.94947629,179,29,34,67
7310,3,53,2,37,52.67512182,179,29,34,67
14664,3,53,5,177,56.36477992,179,29,34,67
3473,3,54,1,34,56.12693743,179,29,34,67
11189,3,54,4,34,52.52322475,179,29,34,67
3502,3,54,1,35,52.08850336,179,29,34,67
7282,3,54,2,36,55.23761673,179,29,34,67
7311,3,54,2,37,52.22593645,179,29,34,67
14665,3,54,5,177,55.7670393,179,29,34,67
25696,2,27,4,35,55.11151439,179,29,35,67
28226,2,27,5,37,53.77848814,179,29,35,67
17479,1,28,2,34,60.1106566,179,29,35,67
20358,1,28,4,35,59.97818662,179,29,35,67
22807,1,28,5,37,58.23906091,179,29,35,67
30688,4,29,5,37,56.48533681,179,29,35,67
17481,1,30,2,34,56.22019077,179,29,35,67
20360,1,30,4,35,56.14034448,179,29,35,67
22809,1,30,5,37,54.50300368,179,29,35,67
30689,4,30,5,37,54.83802537,179,29,35,67
30690,4,31,5,37,55.77446546,179,29,35,67
7221,3,32,2,34,57.95487189,179,29,35,67
11215,3,32,4,35,57.78417945,179,29,35,67
3528,3,32,1,36,59.00015136,179,29,35,67
14604,3,32,5,37,56.4193674,179,29,35,67
30691,4,32,5,37,60.8890006,179,29,35,67
7222,3,33,2,34,60.25547638,179,29,35,67
11216,3,33,4,35,60.02231812,179,29,35,67
3529,3,33,1,36,61.11113706,179,29,35,67
14605,3,33,5,37,58.56127609,179,29,35,67
7213,3,49,2,34,50.15271603,179,29,35,67
11207,3,49,4,35,50.06899478,179,29,35,67
3520,3,49,1,36,51.52077106,179,29,35,67
14596,3,49,5,37,48.69362823,179,29,35,67
30681,4,49,5,37,54.91249892,179,29,35,67
7223,3,53,2,34,53.56660669,179,29,35,67
11217,3,53,4,35,53.42391205,179,29,35,67
3530,3,53,1,36,54.8517217,179,29,35,67
14606,3,53,5,37,51.93057069,179,29,35,67
7224,3,54,2,34,53.55569575,179,29,35,67
11218,3,54,4,35,53.77813602,179,29,35,67
3531,3,54,1,36,54.7439397,179,29,35,67
14607,3,54,5,37,51.59541742,179,29,35,67
3577,3,27,1,38,65.80267187,179,27,38,68
20411,1,27,4,39,57.73864137,179,27,38,68
3606,3,27,1,39,60.97852658,179,27,38,68
11293,3,27,4,39,59.9473482,179,27,38,68
17604,1,27,2,40,58.32262374,179,27,38,68
22896,1,27,5,40,57.72333474,179,27,38,68
7415,3,27,2,40,60.60507468,179,27,38,68
14740,3,27,5,40,59.67983444,179,27,38,68
30820,4,27,5,40,60.11211236,179,27,38,68
3582,3,28,1,38,68.15813951,179,27,38,68
25751,2,28,4,39,56.38242493,179,27,38,68
3611,3,28,1,39,64.32221336,179,27,38,68
11298,3,28,4,39,63.04819627,179,27,38,68
28317,2,28,5,40,56.31292583,179,27,38,68
7420,3,28,2,40,63.52859726,179,27,38,68
14745,3,28,5,40,62.82348771,179,27,38,68
30827,4,28,5,40,56.93808986,179,27,38,68
3583,3,29,1,38,70.71029953,179,27,38,68
20413,1,29,4,39,59.58865288,179,27,38,68
25752,2,29,4,39,49.51536418,179,27,38,68
3612,3,29,1,39,66.27928519,179,27,38,68
11299,3,29,4,39,65.73897896,179,27,38,68
17606,1,29,2,40,60.26046236,179,27,38,68
22898,1,29,5,40,59.34540305,179,27,38,68
28318,2,29,5,40,48.8888727,179,27,38,68
7421,3,29,2,40,66.19420539,179,27,38,68
14746,3,29,5,40,64.79612701,179,27,38,68
3584,3,30,1,38,66.86554697,179,27,38,68
25753,2,30,4,39,42.50350853,179,27,38,68
3613,3,30,1,39,60.27341446,179,27,38,68
11300,3,30,4,39,60.66739427,179,27,38,68
28319,2,30,5,40,42.59244214,179,27,38,68
7422,3,30,2,40,60.93389148,179,27,38,68
14747,3,30,5,40,59.2090411,179,27,38,68
3585,3,31,1,38,58.23535667,179,27,38,68
20415,1,31,4,39,52.95893155,179,27,38,68
3614,3,31,1,39,52.21079893,179,27,38,68
11301,3,31,4,39,51.60153859,179,27,38,68
17608,1,31,2,40,53.40666623,179,27,38,68
22900,1,31,5,40,51.70135822,179,27,38,68
7423,3,31,2,40,52.19377509,179,27,38,68
14748,3,31,5,40,50.75596642,179,27,38,68
20416,1,32,4,39,51.617139,179,27,38,68
17609,1,32,2,40,52.37951389,179,27,38,68
22901,1,32,5,40,51.27883498,179,27,38,68
20417,1,33,4,39,52.31938282,179,27,38,68
17610,1,33,2,40,53.16725906,179,27,38,68
22902,1,33,5,40,52.24622923,179,27,38,68
30832,4,33,5,40,59.38436147,179,27,38,68
3579,3,50,1,38,58.09607862,179,27,38,68
3608,3,50,1,39,52.84826668,179,27,38,68
11295,3,50,4,39,51.663225,179,27,38,68
7417,3,50,2,40,52.35555597,179,27,38,68
14742,3,50,5,40,51.2877742,179,27,38,68
30822,4,50,5,40,53.36491199,179,27,38,68
3580,3,51,1,38,62.3386332,179,27,38,68
3609,3,51,1,39,58.62120255,179,27,38,68
11296,3,51,4,39,57.08577256,179,27,38,68
7418,3,51,2,40,57.81662101,179,27,38,68
14743,3,51,5,40,57.04602665,179,27,38,68
30823,4,51,5,40,55.10231713,179,27,38,68
3581,3,52,1,38,56.54865254,179,27,38,68
3610,3,52,1,39,53.40104091,179,27,38,68
11297,3,52,4,39,51.33697683,179,27,38,68
7419,3,52,2,40,52.17521399,179,27,38,68
14744,3,52,5,40,51.21923562,179,27,38,68
30824,4,52,5,40,60.10100303,179,27,38,68
30833,4,53,5,40,51.44219247,179,27,38,68
30834,4,54,5,40,53.20440622,179,27,38,68
30825,4,58,5,40,57.6017253,179,27,38,68
30826,4,59,5,40,51.01552867,179,27,38,68
17568,1,27,2,38,59.05787736,179,27,39,68
20393,1,27,4,38,61.23282156,179,27,39,68
22860,1,27,5,38,45.51930901,179,27,39,68
7357,3,27,2,38,60.21434547,179,27,39,68
11264,3,27,4,38,61.28419382,179,27,39,68
14682,3,27,5,38,50.53061583,179,27,39,68
30764,4,27,5,38,49.68017752,179,27,39,68
17586,1,27,2,39,58.51513401,179,27,39,68
22878,1,27,5,39,57.4465686,179,27,39,68
7386,3,27,2,39,60.22283342,179,27,39,68
14711,3,27,5,39,58.78251313,179,27,39,68
30792,4,27,5,39,57.75752951,179,27,39,68
20429,1,27,4,40,55.57035255,179,27,39,68
3635,3,27,1,40,59.3287071,179,27,39,68
11322,3,27,4,40,57.61251012,179,27,39,68
20447,1,27,4,41,57.5177237,179,27,39,68
3664,3,27,1,41,60.68209146,179,27,39,68
11351,3,27,4,41,58.72807641,179,27,39,68
25733,2,28,4,38,59.39547673,179,27,39,68
28281,2,28,5,38,44.4135698,179,27,39,68
7362,3,28,2,38,63.70339751,179,27,39,68
11269,3,28,4,38,65.25769808,179,27,39,68
14687,3,28,5,38,50.72949808,179,27,39,68
30771,4,28,5,38,46.84194593,179,27,39,68
28299,2,28,5,39,55.72208148,179,27,39,68
7391,3,28,2,39,63.26900731,179,27,39,68
14716,3,28,5,39,62.26996142,179,27,39,68
30799,4,28,5,39,56.48459203,179,27,39,68
25769,2,28,4,40,53.98367764,179,27,39,68
3640,3,28,1,40,63.0384512,179,27,39,68
11327,3,28,4,40,60.64652902,179,27,39,68
25787,2,28,4,41,55.76645096,179,27,39,68
3669,3,28,1,41,63.49871381,179,27,39,68
11356,3,28,4,41,62.38942909,179,27,39,68
17570,1,29,2,38,59.33769146,179,27,39,68
20395,1,29,4,38,60.36938322,179,27,39,68
22862,1,29,5,38,49.69961145,179,27,39,68
25734,2,29,4,38,46.01565851,179,27,39,68
28282,2,29,5,38,40.86361506,179,27,39,68
7363,3,29,2,38,59.14729526,179,27,39,68
11270,3,29,4,38,52.49039185,179,27,39,68
14688,3,29,5,38,59.39568688,179,27,39,68
17588,1,29,2,39,59.74196351,179,27,39,68
22880,1,29,5,39,57.99816376,179,27,39,68
28300,2,29,5,39,46.69904511,179,27,39,68
7392,3,29,2,39,64.97732443,179,27,39,68
14717,3,29,5,39,60.01484262,179,27,39,68
20431,1,29,4,40,57.20124743,179,27,39,68
25770,2,29,4,40,47.90711015,179,27,39,68
3641,3,29,1,40,58.91961566,179,27,39,68
11328,3,29,4,40,63.51641244,179,27,39,68
20449,1,29,4,41,58.01240302,179,27,39,68
25788,2,29,4,41,47.28261841,179,27,39,68
3670,3,29,1,41,65.39285614,179,27,39,68
11357,3,29,4,41,61.44483223,179,27,39,68
25735,2,30,4,38,53.31581945,179,27,39,68
28283,2,30,5,38,45.28906464,179,27,39,68
7364,3,30,2,38,57.4275998,179,27,39,68
11271,3,30,4,38,53.18978933,179,27,39,68
14689,3,30,5,38,56.44647835,179,27,39,68
28301,2,30,5,39,48.15602223,179,27,39,68
7393,3,30,2,39,60.886958,179,27,39,68
14718,3,30,5,39,57.43670298,179,27,39,68
25771,2,30,4,40,43.90068093,179,27,39,68
3642,3,30,1,40,56.49237843,179,27,39,68
11329,3,30,4,40,59.15631147,179,27,39,68
25789,2,30,4,41,47.96135823,179,27,39,68
3671,3,30,1,41,61.33098597,179,27,39,68
11358,3,30,4,41,58.07970552,179,27,39,68
17572,1,31,2,38,49.35359357,179,27,39,68
20397,1,31,4,38,45.34784592,179,27,39,68
22864,1,31,5,38,47.13725486,179,27,39,68
7365,3,31,2,38,47.24775944,179,27,39,68
11272,3,31,4,38,44.25307283,179,27,39,68
14690,3,31,5,38,43.29334741,179,27,39,68
17590,1,31,2,39,53.44013673,179,27,39,68
22882,1,31,5,39,49.21772886,179,27,39,68
7394,3,31,2,39,51.66078326,179,27,39,68
14719,3,31,5,39,47.14271699,179,27,39,68
20433,1,31,4,40,51.21490618,179,27,39,68
3643,3,31,1,40,46.6648443,179,27,39,68
11330,3,31,4,40,49.46661426,179,27,39,68
20451,1,31,4,41,50.13583797,179,27,39,68
3672,3,31,1,41,52.24198987,179,27,39,68
11359,3,31,4,41,47.93455084,179,27,39,68
17573,1,32,2,38,49.52006901,179,27,39,68
20398,1,32,4,38,49.10634322,179,27,39,68
22865,1,32,5,38,41.66599856,179,27,39,68
17591,1,32,2,39,52.36389364,179,27,39,68
22883,1,32,5,39,48.84554695,179,27,39,68
20434,1,32,4,40,49.93728219,179,27,39,68
20452,1,32,4,41,49.25142273,179,27,39,68
17574,1,33,2,38,54.51989873,179,27,39,68
20399,1,33,4,38,55.19151759,179,27,39,68
22866,1,33,5,38,48.6925496,179,27,39,68
30776,4,33,5,38,48.48378474,179,27,39,68
17592,1,33,2,39,54.72662325,179,27,39,68
22884,1,33,5,39,52.90085822,179,27,39,68
30804,4,33,5,39,59.68866706,179,27,39,68
20435,1,33,4,40,52.50902427,179,27,39,68
20453,1,33,4,41,53.28941883,179,27,39,68
7359,3,50,2,38,50.49151708,179,27,39,68
11266,3,50,4,38,50.58704561,179,27,39,68
14684,3,50,5,38,42.42691181,179,27,39,68
30766,4,50,5,38,44.54776721,179,27,39,68
7388,3,50,2,39,52.51221934,179,27,39,68
14713,3,50,5,39,49.57530625,179,27,39,68
30794,4,50,5,39,51.55694937,179,27,39,68
3637,3,50,1,40,49.69179743,179,27,39,68
11324,3,50,4,40,49.84607675,179,27,39,68
3666,3,50,1,41,53.12641823,179,27,39,68
11353,3,50,4,41,49.62420074,179,27,39,68
7360,3,51,2,38,51.28035174,179,27,39,68
11267,3,51,4,38,50.7853245,179,27,39,68
14685,3,51,5,38,40.49298309,179,27,39,68
30767,4,51,5,38,45.40112388,179,27,39,68
7389,3,51,2,39,56.78105842,179,27,39,68
14714,3,51,5,39,51.82873437,179,27,39,68
30795,4,51,5,39,54.82061731,179,27,39,68
3638,3,51,1,40,51.09680147,179,27,39,68
11325,3,51,4,40,54.71391086,179,27,39,68
3667,3,51,1,41,57.38539244,179,27,39,68
11354,3,51,4,41,52.44986673,179,27,39,68
7361,3,52,2,38,52.10320096,179,27,39,68
11268,3,52,4,38,52.53285394,179,27,39,68
14686,3,52,5,38,45.47395447,179,27,39,68
30768,4,52,5,38,50.48297472,179,27,39,68
7390,3,52,2,39,52.98173408,179,27,39,68
14715,3,52,5,39,50.65667032,179,27,39,68
30796,4,52,5,39,59.51745991,179,27,39,68
3639,3,52,1,40,51.48127175,179,27,39,68
11326,3,52,4,40,50.35791306,179,27,39,68
3668,3,52,1,41,53.45749375,179,27,39,68
11355,3,52,4,41,50.99262053,179,27,39,68
30777,4,53,5,38,45.55403074,179,27,39,68
30805,4,53,5,39,48.27983273,179,27,39,68
30778,4,54,5,38,44.1762154,179,27,39,68
30806,4,54,5,39,49.36257961,179,27,39,68
30769,4,58,5,38,49.23105986,179,27,39,68
30797,4,58,5,39,55.59107223,179,27,39,68
30770,4,59,5,38,46.37224977,179,27,39,68
30798,4,59,5,39,51.16318019,179,27,39,68
25755,2,35,4,39,42.47231652,179,28,38,68
28321,2,35,5,40,41.48168376,179,28,38,68
30837,4,36,5,40,53.17715347,179,28,38,68
3593,3,37,1,38,59.75276318,179,28,38,68
20421,1,37,4,39,50.93807911,179,28,38,68
3622,3,37,1,39,49.64889583,179,28,38,68
11309,3,37,4,39,51.23599074,179,28,38,68
17614,1,37,2,40,50.94861839,179,28,38,68
22906,1,37,5,40,49.22890989,179,28,38,68
7431,3,37,2,40,51.30433536,179,28,38,68
14756,3,37,5,40,49.6615075,179,28,38,68
25758,2,45,4,39,48.04585396,179,28,38,68
28324,2,45,5,40,46.0719882,179,28,38,68
25737,2,35,4,38,47.33037453,179,28,39,68
28285,2,35,5,38,36.4290944,179,28,39,68
28303,2,35,5,39,41.11454852,179,28,39,68
25773,2,35,4,40,40.28528286,179,28,39,68
25791,2,35,4,41,41.22233323,179,28,39,68
30781,4,36,5,38,52.11309366,179,28,39,68
30809,4,36,5,39,55.59792145,179,28,39,68
17578,1,37,2,38,53.88816542,179,28,39,68
20403,1,37,4,38,55.44531382,179,28,39,68
22870,1,37,5,38,49.4222374,179,28,39,68
7373,3,37,2,38,53.25944379,179,28,39,68
11280,3,37,4,38,54.52875656,179,28,39,68
14698,3,37,5,38,48.4775415,179,28,39,68
17596,1,37,2,39,53.90636233,179,28,39,68
22888,1,37,5,39,52.07023423,179,28,39,68
7402,3,37,2,39,53.68747484,179,28,39,68
14727,3,37,5,39,51.60533844,179,28,39,68
20439,1,37,4,40,50.5523897,179,28,39,68
3651,3,37,1,40,52.30642475,179,28,39,68
11338,3,37,4,40,50.50245468,179,28,39,68
20457,1,37,4,41,52.30057856,179,28,39,68
3680,3,37,1,41,53.87144307,179,28,39,68
11367,3,37,4,41,51.83320452,179,28,39,68
25740,2,45,4,38,52.83926035,179,28,39,68
28288,2,45,5,38,47.16787868,179,28,39,68
28306,2,45,5,39,49.59197995,179,28,39,68
25776,2,45,4,40,47.6902356,179,28,39,68
25794,2,45,4,41,49.79303523,179,28,39,68
25750,2,27,4,39,59.04411981,179,29,38,68
28316,2,27,5,40,58.85244591,179,29,38,68
20412,1,28,4,39,63.58304834,179,29,38,68
17605,1,28,2,40,64.41661826,179,29,38,68
22897,1,28,5,40,63.88831738,179,29,38,68
30828,4,29,5,40,61.10791403,179,29,38,68
20414,1,30,4,39,60.04191211,179,29,38,68
17607,1,30,2,40,60.80627594,179,29,38,68
22899,1,30,5,40,59.92248401,179,29,38,68
30829,4,30,5,40,60.25967912,179,29,38,68
30830,4,31,5,40,62.05164239,179,29,38,68
3586,3,32,1,38,66.94068488,179,29,38,68
3615,3,32,1,39,62.68737825,179,29,38,68
11302,3,32,4,39,61.5203382,179,29,38,68
7424,3,32,2,40,62.2552683,179,29,38,68
14749,3,32,5,40,61.3895132,179,29,38,68
30831,4,32,5,40,66.12639829,179,29,38,68
3587,3,33,1,38,68.28407096,179,29,38,68
3616,3,33,1,39,65.51976449,179,29,38,68
11303,3,33,4,39,63.8322691,179,29,38,68
7425,3,33,2,40,64.62522917,179,29,38,68
14750,3,33,5,40,64.01155761,179,29,38,68
3578,3,49,1,38,59.66224983,179,29,38,68
3607,3,49,1,39,54.90135165,179,29,38,68
11294,3,49,4,39,53.55206581,179,29,38,68
7416,3,49,2,40,54.33444179,179,29,38,68
14741,3,49,5,40,53.32103086,179,29,38,68
30821,4,49,5,40,60.64351456,179,29,38,68
3588,3,53,1,38,61.41230305,179,29,38,68
3617,3,53,1,39,58.41174933,179,29,38,68
11304,3,53,4,39,56.43967101,179,29,38,68
7426,3,53,2,40,57.27118429,179,29,38,68
14751,3,53,5,40,56.64701687,179,29,38,68
3589,3,54,1,38,62.40055611,179,29,38,68
3618,3,54,1,39,58.52412053,179,29,38,68
11305,3,54,4,39,57.40444045,179,29,38,68
7427,3,54,2,40,58.138933,179,29,38,68
14752,3,54,5,40,57.01027542,179,29,38,68
25732,2,27,4,38,59.12393902,179,29,39,68
28280,2,27,5,38,48.69290789,179,29,39,68
28298,2,27,5,39,57.12469096,179,29,39,68
25768,2,27,4,40,56.80745648,179,29,39,68
25786,2,27,4,41,57.22526538,179,29,39,68
17569,1,28,2,38,60.30780022,179,29,39,68
20394,1,28,4,38,60.64741538,179,29,39,68
22861,1,28,5,38,51.28116588,179,29,39,68
17587,1,28,2,39,64.3848211,179,29,39,68
22879,1,28,5,39,60.40394366,179,29,39,68
20430,1,28,4,40,61.91799154,179,29,39,68
20448,1,28,4,41,61.06174414,179,29,39,68
30772,4,29,5,38,51.09490858,179,29,39,68
30800,4,29,5,39,59.61406979,179,29,39,68
17571,1,30,2,38,57.92387357,179,29,39,68
20396,1,30,4,38,58.28701044,179,29,39,68
22863,1,30,5,38,48.74480869,179,29,39,68
30773,4,30,5,38,48.17221229,179,29,39,68
17589,1,30,2,39,60.56669895,179,29,39,68
22881,1,30,5,39,57.3834555,179,29,39,68
30801,4,30,5,39,57.24214624,179,29,39,68
20432,1,30,4,40,58.27891649,179,29,39,68
20450,1,30,4,41,57.7050147,179,29,39,68
30774,4,31,5,38,51.03419719,179,29,39,68
30802,4,31,5,39,58.06092771,179,29,39,68
7366,3,32,2,38,60.37496669,179,29,39,68
11273,3,32,4,38,61.00681503,179,29,39,68
14691,3,32,5,38,51.62326032,179,29,39,68
30775,4,32,5,38,56.10397744,179,29,39,68
7395,3,32,2,39,61.96213478,179,29,39,68
14720,3,32,5,39,59.45554266,179,29,39,68
30803,4,32,5,39,63.53115147,179,29,39,68
3644,3,32,1,40,59.73709321,179,29,39,68
11331,3,32,4,40,59.60171433,179,29,39,68
3673,3,32,1,41,62.51336089,179,29,39,68
11360,3,32,4,41,59.58409178,179,29,39,68
7367,3,33,2,38,62.03239037,179,29,39,68
11274,3,33,4,38,62.7449926,179,29,39,68
14692,3,33,5,38,53.47610799,179,29,39,68
7396,3,33,2,39,64.52792285,179,29,39,68
14721,3,33,5,39,61.54669758,179,29,39,68
3645,3,33,1,40,61.60112567,179,29,39,68
11332,3,33,4,40,62.09262093,179,29,39,68
3674,3,33,1,41,64.999166,179,29,39,68
11361,3,33,4,41,61.89259572,179,29,39,68
7358,3,49,2,38,53.08397057,179,29,39,68
11265,3,49,4,38,53.3438129,179,29,39,68
14683,3,49,5,38,44.74612101,179,29,39,68
30765,4,49,5,38,48.81971599,179,29,39,68
7387,3,49,2,39,54.58217307,179,29,39,68
14712,3,49,5,39,51.96293076,179,29,39,68
30793,4,49,5,39,57.6115477,179,29,39,68
3636,3,49,1,40,52.32150344,179,29,39,68
11323,3,49,4,40,51.82442863,179,29,39,68
3665,3,49,1,41,55.16092268,179,29,39,68
11352,3,49,4,41,52.05626938,179,29,39,68
7368,3,53,2,38,55.35208454,179,29,39,68
11275,3,53,4,38,56.38694478,179,29,39,68
14693,3,53,5,38,44.49990701,179,29,39,68
7397,3,53,2,39,57.84253968,179,29,39,68
14722,3,53,5,39,54.75400252,179,29,39,68
3646,3,53,1,40,54.87217581,179,29,39,68
11333,3,53,4,40,54.91905841,179,29,39,68
3675,3,53,1,41,58.33330665,179,29,39,68
11362,3,53,4,41,55.00295433,179,29,39,68
7369,3,54,2,38,54.55726208,179,29,39,68
11276,3,54,4,38,54.55087608,179,29,39,68
14694,3,54,5,38,46.11830387,179,29,39,68
7398,3,54,2,39,57.99083704,179,29,39,68
14723,3,54,5,39,54.27081496,179,29,39,68
3647,3,54,1,40,54.04832188,179,29,39,68
11334,3,54,4,40,56.20839515,179,29,39,68
3676,3,54,1,41,58.5405006,179,29,39,68
11363,3,54,4,41,54.71767284,179,29,39,68
20465,1,27,4,42,74.30685702,179,27,42,69
11380,3,27,4,42,78.87101551,179,27,42,69
17640,1,27,2,43,75.33099629,179,27,42,69
3722,3,27,1,43,80.09792205,179,27,42,69
7473,3,27,2,43,78.68854482,179,27,42,69
22950,1,27,5,46,75.44638387,179,27,42,69
14827,3,27,5,46,80.11085959,179,27,42,69
30904,4,27,5,46,80.502849,179,27,42,69
25805,2,28,4,42,74.6534161,179,27,42,69
11385,3,28,4,42,77.32404128,179,27,42,69
3727,3,28,1,43,79.74301011,179,27,42,69
7478,3,28,2,43,78.18921658,179,27,42,69
28371,2,28,5,46,75.70466936,179,27,42,69
14832,3,28,5,46,78.09372389,179,27,42,69
30911,4,28,5,46,77.64991431,179,27,42,69
20467,1,29,4,42,78.74266883,179,27,42,69
25806,2,29,4,42,78.18465819,179,27,42,69
11386,3,29,4,42,91.82413331,179,27,42,69
17642,1,29,2,43,78.55852311,179,27,42,69
3728,3,29,1,43,90.82549113,179,27,42,69
7479,3,29,2,43,90.34497951,179,27,42,69
22952,1,29,5,46,80.08112813,179,27,42,69
28372,2,29,5,46,78.8318964,179,27,42,69
14833,3,29,5,46,91.83330123,179,27,42,69
25807,2,30,4,42,75.78602471,179,27,42,69
11387,3,30,4,42,88.68461761,179,27,42,69
3729,3,30,1,43,87.10005732,179,27,42,69
7480,3,30,2,43,86.5429242,179,27,42,69
28373,2,30,5,46,75.00805497,179,27,42,69
14834,3,30,5,46,88.4517678,179,27,42,69
20469,1,31,4,42,83.06120065,179,27,42,69
11388,3,31,4,42,81.21190424,179,27,42,69
17644,1,31,2,43,81.67515927,179,27,42,69
3730,3,31,1,43,81.29111546,179,27,42,69
7481,3,31,2,43,80.31112103,179,27,42,69
22954,1,31,5,46,83.37620575,179,27,42,69
14835,3,31,5,46,81.94477924,179,27,42,69
20470,1,32,4,42,78.21887531,179,27,42,69
17645,1,32,2,43,77.87246092,179,27,42,69
22955,1,32,5,46,79.12457096,179,27,42,69
20471,1,33,4,42,81.40765705,179,27,42,69
17646,1,33,2,43,80.7229808,179,27,42,69
22956,1,33,5,46,81.25694179,179,27,42,69
30916,4,33,5,46,76.78137637,179,27,42,69
11382,3,50,4,42,78.43990855,179,27,42,69
3724,3,50,1,43,79.24925268,179,27,42,69
7475,3,50,2,43,77.9928249,179,27,42,69
14829,3,50,5,46,79.58731227,179,27,42,69
30906,4,50,5,46,79.35255632,179,27,42,69
11383,3,51,4,42,79.6959658,179,27,42,69
3725,3,51,1,43,81.44696733,179,27,42,69
7476,3,51,2,43,80.00338822,179,27,42,69
14830,3,51,5,46,81.09068935,179,27,42,69
30907,4,51,5,46,77.10120687,179,27,42,69
11384,3,52,4,42,79.56889773,179,27,42,69
3726,3,52,1,43,79.98553582,179,27,42,69
7477,3,52,2,43,79.14474177,179,27,42,69
14831,3,52,5,46,80.13813716,179,27,42,69
30908,4,52,5,46,79.36771811,179,27,42,69
30917,4,53,5,46,82.66943587,179,27,42,69
